Scenario,QueueTime
Current,94.45516
Current,74.0552
Current,49.08853
Current,22.60187
Current,0
Current,157.26274
Current,131.22418
Current,115.30304
Current,90.4073
Current,63.43099
Current,38.01666
Current,25.25137
Current,0
Current,1172.62737
Current,76.85764
Current,76.85764
Current,76.85764
Current,76.85764
Current,51.62931
Current,29.62549
Current,0
Current,153.42493
Current,132.95338
Current,110.37791
Current,95.15434
Current,46.08774
Current,68.21098
Current,29.2375
Current,0
Current,4066.43802
Current,4040.06942
Current,4022.51263
Current,4003.22265
Current,3981.74977
Current,0
Current,0
Current,0
Current,140.73056
Current,116.8639
Current,102.33033
Current,63.63143
Current,82.79426
Current,46.89161
Current,28.19056
Current,0
Current,144.45613
Current,119.8567
Current,101.50261
Current,87.90086
Current,72.69605
Current,52.68607
Current,0
Current,29.87194
Current,1133.75271
Current,1118.46784
Current,27.69332
Current,27.69332
Current,27.69332
Current,12.95622
Current,24.00556
Current,0
Current,88.48034
Current,117.88517
Current,75.80663
Current,52.03452
Current,37.56944
Current,21.48159
Current,10.72356
Current,0
Current,158.13864
Current,133.00384
Current,106.93501
Current,89.53111
Current,68.97795
Current,49.56154
Current,21.50902
Current,0
Current,1161.29509
Current,80.1666
Current,80.1666
Current,76.4811
Current,62.07636
Current,45.64937
Current,16.3198
Current,0
Current,141.85987
Current,112.93712
Current,100.84153
Current,73.2594
Current,58.54576
Current,36.7462
Current,22.70242
Current,0
Current,1156.04169
Current,1181.70856
Current,1145.77439
Current,1123.3985
Current,1096.64158
Current,0
Current,0
Current,0
Current,126.46208
Current,105.45943
Current,91.63415
Current,79.14326
Current,50.53746
Current,32.30085
Current,20.01877
Current,0
Current,140.66623
Current,116.39734
Current,90.25414
Current,72.06018
Current,53.47348
Current,33.51239
Current,11.04673
Current,0
Current,1138.31523
Current,1109.98912
Current,25.42166
Current,25.42166
Current,25.42166
Current,25.42166
Current,15.31934
Current,0
Current,112.17982
Current,100.94357
Current,82.69829
Current,70.55839
Current,59.51713
Current,45.92466
Current,29.83745
Current,0
Current,4146.20541
Current,4122.01305
Current,4093.09931
Current,4075.24804
Current,4059.15628
Current,4044.60092
Current,4018.93626
Current,0
Current,120
Current,120
Current,104.75753
Current,77.93546
Current,59.83568
Current,24.02734
Current,39.97777
Current,3.83449
Current,98.87681
Current,120.87516
Current,86.24846
Current,71.79139
Current,59.45998
Current,42.41853
Current,21.71276
Current,0
Current,1198.91977
Current,1162.8349
Current,1185.16275
Current,1143.6697
Current,33.363
Current,33.363
Current,28.82775
Current,0
Current,149.69291
Current,120.70428
Current,110.44672
Current,84.84499
Current,73.75048
Current,47.46032
Current,22.17268
Current,0
Current,133.03043
Current,110.79337
Current,94.97683
Current,70.81638
Current,42.21076
Current,30.28522
Current,13.96081
Current,0
Current,118.79008
Current,118.79008
Current,118.79008
Current,93.31223
Current,72.84069
Current,55.39908
Current,26.85094
Current,0
Current,122.82875
Current,110.39303
Current,84.34527
Current,65.7299
Current,52.80843
Current,41.36306
Current,29.06463
Current,0
Current,1171.37932
Current,1160.14072
Current,1135.54813
Current,1108.62667
Current,1091.6166
Current,4.72529
Current,4.72529
Current,0
Current,137.00493
Current,123.13197
Current,104.07319
Current,79.16927
Current,68.09093
Current,49.55635
Current,26.61572
Current,0
Current,121.27162
Current,107.29591
Current,91.73543
Current,78.95346
Current,54.48881
Current,43.30008
Current,29.76463
Current,1150.02027
Current,0
Current,1131.97887
Current,44.46368
Current,44.46368
Current,44.46368
Current,21.84449
Current,41.70406
Current,0
Current,129.97384
Current,101.6219
Current,75.15475
Current,63.10256
Current,50.55565
Current,40.0653
Current,14.39838
Current,0
Current,4106.07591
Current,4093.91961
Current,4078.28377
Current,4065.47396
Current,4053.6694
Current,4025.05126
Current,0
Current,0
Current,120.55833
Current,84.04384
Current,103.45818
Current,66.61549
Current,50.94001
Current,38.33345
Current,23.5471
Current,0
Current,129.60217
Current,142.50777
Current,114.00931
Current,93.2522
Current,65.35352
Current,36.74212
Current,22.52621
Current,0
Current,1168.45168
Current,1149.15084
Current,29.76218
Current,29.76218
Current,29.76218
Current,27.89277
Current,13.23224
Current,0
Current,151.89862
Current,131.69876
Current,103.08707
Current,82.38912
Current,42.33389
Current,60.00572
Current,25.95951
Current,0
Current,1223.09023
Current,1198.95807
Current,1157.18895
Current,1181.67938
Current,1136.40764
Current,1123.82636
Current,1109.59434
Current,0
Current,120
Current,120
Current,107.79939
Current,88.71105
Current,60.2349
Current,33.66061
Current,21.90887
Current,11.37769
Current,141.85564
Current,117.2357
Current,107.14495
Current,73.23812
Current,97.1191
Current,47.81112
Current,21.44196
Current,0
Current,1208.60074
Current,1177.059
Current,1195.92179
Current,45.3825
Current,45.3825
Current,45.3825
Current,21.49114
Current,129.84048
Current,0
Current,118.45283
Current,100.2197
Current,83.35352
Current,43.02001
Current,61.58167
Current,26.40393
Current,0
Current,1224.55154
Current,1207.00333
Current,1174.48728
Current,1195.61101
Current,1145.72142
Current,1116.66603
Current,1095.00217
Current,0
Current,120
Current,119.16164
Current,99.16267
Current,80.49798
Current,66.84028
Current,44.14852
Current,32.20582
Current,19.92876
Current,148.38586
Current,132.55451
Current,107.47639
Current,94.46363
Current,68.40573
Current,40.92122
Current,13.5953
Current,0
Current,4042.93578
Current,4026.19073
Current,4007.02101
Current,3990.50497
Current,11.98029
Current,11.98029
Current,11.9773
Current,0
Current,180.94377
Current,151.14154
Current,121.41451
Current,94.07516
Current,75.42698
Current,52.4704
Current,26.50888
Current,0
Current,1213.94623
Current,1185.62628
Current,1171.86119
Current,1149.15488
Current,1117.45022
Current,1128.14019
Current,1092.10666
Current,126.27629
Current,0
Current,126.27629
Current,81.69737
Current,110.08893
Current,52.78305
Current,40.73583
Current,16.8496
Current,0
Current,130.98547
Current,150.63072
Current,106.19239
Current,81.72943
Current,65.80084
Current,44.65404
Current,21.4175
Current,0
Current,1154.65915
Current,1138.39323
Current,1115.43539
Current,26.23175
Current,26.23175
Current,26.23175
Current,13.63691
Current,0
Current,161.26763
Current,145.68492
Current,120.68498
Current,92.98008
Current,71.75711
Current,48.48054
Current,25.1339
Current,0
Current,1208.96353
Current,1192.04377
Current,1162.82396
Current,1137.16705
Current,1116.02221
Current,1092.83474
Current,1080.96529
Current,0
Current,142.12907
Current,122.66398
Current,95.04371
Current,74.25131
Current,44.61453
Current,29.15301
Current,18.13029
Current,0
Current,150.84201
Current,133.75866
Current,114.45368
Current,94.92554
Current,81.65091
Current,56.2118
Current,26.39872
Current,0
Current,1138.64565
Current,1153.62499
Current,1123.51877
Current,30.0394
Current,30.0394
Current,30.0394
Current,23.96717
Current,0
Current,147.54384
Current,122.39999
Current,108.81339
Current,85.87227
Current,64.96118
Current,35.7478
Current,15.4317
Current,0
Current,4114.67252
Current,4091.0222
Current,4063.0413
Current,4038.389
Current,4018.07533
Current,4006.87352
Current,3978.02659
Current,0
Current,120
Current,120
Current,106.40828
Current,94.64235
Current,70.30034
Current,49.66367
Current,32.21564
Current,7.68742
Current,117.99879
Current,103.14176
Current,89.76003
Current,71.65772
Current,53.81791
Current,33.37045
Current,19.04886
Current,1177.62615
Current,0
Current,1153.00872
Current,1098.77124
Current,1126.21026
Current,1087.08405
Current,0
Current,0
Current,0
Current,117.68456
Current,106.23506
Current,92.218
Current,77.96489
Current,51.45337
Current,32.82447
Current,17.30917
Current,0
Current,129.76057
Current,86.3009
Current,109.59248
Current,65.58763
Current,47.93916
Current,27.45243
Current,11.82178
Current,1173.20978
Current,0
Current,1148.08435
Current,35.67585
Current,1131.27151
Current,35.67585
Current,28.84674
Current,0
Current,13.94098
Current,119.56525
Current,100.17446
Current,83.56759
Current,68.15965
Current,45.89991
Current,33.93283
Current,15.10855
Current,0
Current,134.93865
Current,124.75847
Current,103.07514
Current,76.20736
Current,54.11229
Current,29.54578
Current,16.89929
Current,0
Current,98.66454
Current,98.66454
Current,93.07026
Current,80.91154
Current,51.27464
Current,26.57101
Current,16.13829
Current,0
Current,112.88357
Current,95.62684
Current,85.34579
Current,69.80528
Current,57.87905
Current,41.5848
Current,26.26804
Current,0
Current,1193.2179
Current,1168.14118
Current,1127.3977
Current,1139.56538
Current,1100.6698
Current,0
Current,0
Current,0
Current,104.90272
Current,131.65312
Current,90.15591
Current,71.32416
Current,55.08259
Current,42.68169
Current,18.01004
Current,0
Current,147.87521
Current,136.41644
Current,112.71789
Current,91.76455
Current,69.70188
Current,50.13762
Current,29.39914
Current,0
Current,4095.24194
Current,101.4072
Current,101.4072
Current,94.8375
Current,73.4441
Current,54.109
Current,27.717
Current,0
Current,156.2954
Current,127.4449
Current,101.3632
Current,89.2626
Current,64.7593
Current,46.7362
Current,18.7512
Current,0
Current,1150.0579
Current,1139.0458
Current,1114.2587
Current,21.9102
Current,21.9102
Current,21.9102
Current,14.3597
Current,0
Current,130.0063
Current,119.1133
Current,96.7453
Current,85.7346
Current,63.7409
Current,45.833
Current,27.5883
Current,0
Current,137.9727
Current,117.1636
Current,91.329
Current,80.6259
Current,63.7257
Current,45.8189
Current,24.0375
Current,0
Current,1163.786
Current,64.2801
Current,64.2801
Current,64.2801
Current,64.2801
Current,52.2746
Current,29.4804
Current,0
Current,107.4982
Current,95.1904
Current,83.9942
Current,62.5323
Current,49.0374
Current,38.92
Current,13.729
Current,0
Current,1230.3812
Current,1202.0234
Current,1174.4858
Current,1159.1789
Current,1137.3687
Current,1118.2321
Current,1090.7714
Current,0
Current,120
Current,119.6623
Current,102.9581
Current,83.7901
Current,41.083
Current,62.8848
Current,23.1358
Current,8.0943
Current,131.6602
Current,114.4849
Current,94.2121
Current,69.8844
Current,45.6998
Current,14.2308
Current,35.6033
Current,0
Current,1189.2241
Current,1166.3004
Current,1145.1215
Current,35.7858
Current,35.7858
Current,34.5711
Current,17.9612
Current,0
Current,150.0572
Current,125.1226
Current,113.0077
Current,77.9218
Current,97.1271
Current,48.7074
