Scenario,QueueTime
Current,1052.94485
Current,1068.32379
Current,1085.84591
Current,1103.28367
Current,1120.01054
Current,1136.54842
Current,0
Current,17.08018
Current,33.16668
Current,52.15737
Current,70.00373
Current,89.91149
Current,125.67895
Current,105.83978
Current,0
Current,17.10496
Current,34.00485
Current,53.70311
Current,69.25738
Current,88.38901
Current,1128.02813
Current,1145.22839
Current,977.77155
Current,992.97177
Current,1009.81944
Current,1027.62
Current,1045.53189
Current,1060.82886
Current,1078.91332
Current,1095.09551
Current,0
Current,17.16893
Current,36.55706
Current,54.36284
Current,72.90704
Current,89.85566
Current,105.94375
Current,122.34569
Current,3899.44423
Current,3917.78254
Current,3936.19576
Current,3951.64866
Current,3985.71696
Current,3969.19121
Current,4001.47501
Current,4019.43523
Current,0
Current,19.25317
Current,35.96848
Current,51.01412
Current,69.14871
Current,87.86023
Current,106.09488
Current,121.27653
Current,0
Current,19.18177
Current,37.6983
Current,74.71397
Current,54.79729
Current,1111.30909
Current,1130.81013
Current,1146.4777
Current,992.73603
Current,1010.17018
Current,1026.23077
Current,1042.52891
Current,1061.17771
Current,1076.82416
Current,1111.74159
Current,1092.08043
Current,0
Current,17.49307
Current,52.53006
Current,32.76005
Current,70.14206
Current,105.49603
Current,85.64525
Current,125.22133
Current,26.904
Current,7.94673
Current,42.35188
Current,58.01909
Current,73.54742
Current,1113.11779
Current,1132.40232
Current,1148.13503
Current,987.60587
Current,1004.90329
Current,1022.99067
Current,1040.0552
Current,1056.09839
Current,1073.53098
Current,1091.79844
Current,1106.96719
Current,0
Current,16.4244
Current,36.10772
Current,52.27564
Current,71.04599
Current,86.12451
Current,102.46712
Current,121.2137
Current,0
Current,1039.07019
Current,1057.72175
Current,1076.55773
Current,1093.45705
Current,1111.39511
Current,1129.46674
Current,1145.80172
Current,19.9813
Current,0
Current,36.27409
Current,55.68803
Current,72.05326
Current,88.78524
Current,106.06804
Current,124.26656
Current,0
Current,16.9245
Current,33.7463
Current,49.62648
Current,66.20783
Current,82.34176
Current,1117.72342
Current,1134.27376
Current,997.92515
Current,1017.4304
Current,1033.88975
Current,1049.19488
Current,1066.92882
Current,1083.17399
Current,1101.89795
Current,1119.31529
Current,0
Current,15.79859
Current,32.38497
Current,52.0078
Current,71.64751
Current,88.52907
Current,103.58036
Current,121.3983
Current,3.97976
Current,20.77219
Current,36.73303
Current,53.44794
Current,70.61363
Current,3990.28691
Current,4009.276
Current,4027.5283
Current,0
Current,18.64345
Current,35.64047
Current,52.4475
Current,69.6592
Current,87.63608
Current,104.24323
Current,119.74835
Current,18.35056
Current,36.09601
Current,52.20331
Current,71.38121
Current,88.63649
Current,1147.27913
Current,108.23637
Current,1163.03986
Current,1060.59382
Current,1041.98357
Current,1078.70027
Current,1097.88102
Current,1113.34007
Current,1130.67799
Current,1145.86416
Current,1163.89515
Current,0
Current,39.23941
Current,19.56092
Current,54.81673
Current,72.15744
Current,89.48177
Current,107.91044
Current,125.80585
Current,0
Current,16.23783
Current,33.14371
Current,1071.32805
Current,1090.33345
Current,1105.52571
Current,1122.99886
Current,1139.55279
Current,1007.73507
Current,1025.65192
Current,1042.51334
Current,1058.34585
Current,1075.28651
Current,1090.33581
Current,1106.54291
Current,1121.73506
Current,0
Current,16.64029
Current,34.90275
Current,54.54078
Current,73.91459
Current,90.17915
Current,107.81738
Current,1147.47644
Current,1029.5262
Current,1048.68642
Current,1064.87421
Current,1081.4607
Current,1100.65263
Current,1118.72093
Current,1135.61337
Current,1151.07066
Current,0
Current,16.69436
Current,32.55121
Current,50.98065
Current,69.4049
Current,86.36894
Current,104.64336
Current,122.68914
Current,0
Current,17.49443
Current,32.96601
Current,48.85936
Current,68.1464
Current,1105.09955
Current,1121.49023
Current,1139.94537
Current,1006.47749
Current,1023.70448
Current,1041.82516
Current,1060.02625
Current,1076.81734
Current,1094.38933
Current,1110.72441
Current,0
Current,1129.93965
Current,17.16684
Current,34.91329
Current,52.81916
Current,70.73078
Current,108.40919
Current,90.47228
Current,124.00473
Current,0
Current,15.20283
Current,34.37688
Current,3950.41471
Current,3967.73536
Current,3987.16465
Current,4006.23607
Current,4023.39388
Current,0
Current,19.65627
Current,36.85957
Current,54.4225
Current,74.1045
Current,93.2288
Current,111.26163
Current,130.88297
Current,22.71454
Current,58.38929
Current,38.62627
Current,75.54375
Current,94.05239
Current,111.17626
Current,1151.14623
Current,1168.18691
Current,1046.48133
Current,1030.62087
Current,1061.60909
Current,1076.88614
Current,1093.4688
Current,1113.10215
Current,1130.48638
Current,1149.78227
Current,0
Current,15.15621
Current,33.35338
Current,52.9365
Current,70.87416
Current,86.5524
Current,106.24256
Current,126.13782
Current,0
Current,18.28361
Current,34.12131
Current,1070.74319
Current,1106.97567
Current,1087.14693
Current,1123.81419
Current,1142.90473
Current,0
Current,16.43901
Current,51.58686
Current,32.72602
Current,67.30165
Current,85.03861
Current,102.04037
Current,119.34508
Current,15.35546
Current,33.57932
Current,51.2
Current,68.21973
Current,84.39827
Current,103.88469
Current,1142.20686
Current,1161.07903
Current,1038.59493
Current,1056.74548
Current,1072.02704
Current,1107.65303
Current,1089.74408
Current,1123.40723
Current,1143.12959
Current,1159.22108
Current,0
Current,36.63233
Current,17.9608
Current,53.06132
Current,68.68239
Current,85.46798
Current,101.24629
Current,0
Current,119.83694
Current,15.75646
Current,32.56228
Current,1068.32328
Current,1107.49298
Current,1088.31181
Current,1123.14791
Current,1141.15268
Current,0
Current,17.94295
Current,55.00445
Current,35.97273
Current,70.56789
Current,86.06425
Current,102.16837
Current,120.13473
Current,18.31772
Current,37.30277
Current,56.10099
Current,75.27042
Current,90.52923
Current,107.18287
Current,4025.70816
Current,4045.11618
Current,3916.80887
Current,3935.78418
Current,3952.30136
Current,3970.22247
Current,3986.61592
Current,4003.78302
Current,4018.87144
Current,4035.04913
Current,0
Current,19.01485
Current,35.46307
Current,50.83695
Current,69.13641
Current,87.31592
Current,106.23552
Current,122.20194
Current,0
Current,19.40678
Current,1057.082
Current,1076.87099
Current,1093.36308
Current,1111.67508
Current,1130.02418
Current,1146.57272
Current,0
Current,15.66204
Current,33.79576
Current,51.54406
Current,87.27236
Current,69.94619
Current,102.49424
Current,12.15002
Current,119.82869
Current,29.46776
Current,67.78369
Current,48.1704
Current,83.45465
Current,101.05326
Current,1138.32393
Current,1154.55975
Current,1021.02638
Current,1001.45834
Current,1037.385
Current,1052.68152
Current,1070.68935
Current,1089.09747
Current,1108.64898
Current,1125.49231
Current,0
Current,17.7075
Current,34.10035
Current,49.44596
Current,68.05583
Current,86.09109
Current,106.03284
Current,121.94978
Current,0
Current,19.38695
Current,1058.07724
Current,1075.41699
Current,1091.56148
Current,1110.23594
Current,1128.93663
Current,1145.12518
Current,0
Current,19.68182
Current,37.75336
Current,55.35202
Current,73.6463
Current,92.80493
Current,109.89746
Current,129.37478
Current,6.74592
Current,25.71897
Current,44.41604
Current,62.62013
Current,79.48459
Current,94.9809
Current,1130.0529
Current,1145.17024
Current,1001.43025
Current,1020.07066
Current,1037.60475
Current,1056.93853
Current,1076.39134
Current,1095.61254
Current,1113.64488
Current,1132.34277
Current,19.56835
Current,0
Current,36.45414
Current,53.36214
Current,71.04417
Current,89.59854
Current,107.21442
Current,123.33061
Current,0
Current,18.4644
Current,34.44753
Current,3949.99601
Current,3966.99075
Current,3984.36953
Current,4000.95661
Current,4018.8992
Current,0
Current,16.99002
Current,33.62924
Current,50.47912
Current,68.48998
Current,85.51641
Current,103.2845
Current,122.38286
Current,19.00738
Current,37.71129
Current,55.6773
Current,73.64115
Current,93.08868
Current,108.96667
Current,1146.00345
Current,1164.84931
Current,1061.95785
Current,1080.77579
Current,1095.92945
Current,1111.42489
Current,1129.02644
Current,1145.80129
Current,1161.18855
Current,0
Current,1177.27991
Current,16.76546
Current,53.7899
Current,34.07777
Current,71.1842
Current,88.42798
Current,103.481
Current,118.48117
Current,0
Current,16.58219
Current,35.95854
Current,55.02386
Current,75.00298
Current,92.53702
Current,1132.22939
Current,1148.15386
Current,1019.12993
Current,1052.30078
Current,1034.22948
Current,1067.32502
Current,1084.23632
Current,1100.70326
Current,1119.33981
Current,0
Current,1135.98327
Current,17.95054
Current,52.11608
Current,34.89356
Current,67.99656
Current,83.09455
Current,117.21099
Current,98.2948
Current,0
Current,18.3881
Current,33.83764
Current,52.75479
Current,1090.76031
Current,1108.95184
Current,1128.00651
Current,1143.35322
Current,1004.40819
Current,1023.32414
Current,1040.43952
Current,1058.19946
Current,1074.89143
Current,1093.3992
Current,1111.06228
Current,1127.62411
Current,0
Current,15.73199
Current,32.48027
Current,49.3618
Current,67.41382
Current,86.31628
Current,103.0951
Current,121.7965
Current,7.89967
Current,1043.88377
Current,1060.60237
Current,1076.89023
Current,1094.77707
Current,1112.01607
Current,1127.02197
Current,1143.24291
Current,0
Current,17.83854
Current,54.70869
Current,35.13953
Current,69.94028
Current,106.47528
Current,89.05327
Current,121.48227
Current,25.21875
Current,6.85794
Current,41.29758
Current,57.21901
Current,74.68178
Current,93.07117
Current,4011.33528
Current,4027.14008
Current,3871.95856
Current,3891.16756
Current,3907.57846
Current,3925.05896
Current,3942.02706
Current,3957.57926
Current,3975.25556
Current,3993.21406
Current,0
Current,35.1004
Current,15.1397
Current,52.0686
Current,71.4479
Current,90.3142
Current,107.835
Current,126.299
Current,979.5694
Current,994.8955
Current,1013.1839
Current,1028.8358
Current,1047.2022
Current,1065.5545
Current,1081.8051
Current,1098.139
Current,0
Current,17.4894
Current,35.9942
Current,52.6098
Current,69.6053
Current,87.1791
Current,105.024
Current,122.2998
Current,0
Current,19.8415
Current,37.8302
Current,56.174
Current,71.8229
Current,1110.0595
Current,1129.8671
Current,1148.5488
Current,1012.496
Current,1028.3375
Current,1046.5028
Current,1065.1212
Current,1081.6284
Current,1099.2295
Current,1114.457
Current,1134.3888
Current,0
Current,16.7633
Current,34.1125
Current,52.8398
Current,72.4341
Current,91.1407
Current,110.0424
Current,128.0509
Current,12.0894
Current,29.1669
Current,1066.8142
Current,1084.8005
Current,1100.1852
Current,1118.5942
Current,1136.1148
Current,1154.5401
Current,0
Current,17.6436
Current,33.5705
Current,52.143
Current,71.117
Current,89.3467
Current,108.2632
Current,124.7294
Current,21.1579
Current,37.8747
Current,56.7188
Current,72.3903
Current,106.2189
Current,88.2006
Current,1141.5926
Current,1160.3315
Current,1038.9459
Current,1057.7117
Current,1074.6479
Current,1092.5834
Current,1111.5737
Current,1145.0022
Current,1129.0002
Current,1160.0422
Current,0
Current,16.104
Current,33.8794
Current,70.2508
Current,52.1351
Current,85.4471
Current,103.619
Current,119.1511
Current,0
Current,18.3324
Current,36.5186
Current,3976.0782
Current,3956.3644
Current,3992.3366
Current,4010.3492
Current,4028.5844
Current,0
Current,19.5961
Current,35.1203
Current,52.7587
Current,71.9782
Current,88.6234
Current,108.5964
Current,125.4248
Current,24.9882
Current,43.6404
Current,61.6587
Current,101.1734
Current,81.653
Current,117.3886
Current,1152.8328
Current,1171.5983
Current,1059.3104
Current,1095.2356
Current,1076.0612
Current,1110.9594
Current,1146.2135
Current,1127.0238
Current,1161.6587
Current,1180.3617
Current,0
Current,18.3281
Current,34.5714
Current,50.992
Current,69.5214
Current,87.024
Current,104.3954
Current,121.6354
Current,0
Current,19.513
Current,1057.2615
Current,1076.3701
